caseid,activity,resource,ts
Application_1876456626,O_Sent (mail and online),User_34,2016-01-13 15:45:32.286
Application_1195396325,O_Accepted,User_29,2016-01-13 15:45:58.114
Application_1195396325,A_Pending,User_29,2016-01-13 15:45:58.128
Application_1195396325,End,End,2016-01-13 15:45:59.128
Application_1876456626,W_Call incomplete files,User_34,2016-01-13 15:46:29.899
Application_354702724,O_Returned,User_127,2016-01-13 15:46:31.672
Application_428409768,W_Call incomplete files,User_34,2016-01-13 15:46:34.388
Application_428409768,W_Call incomplete files,User_34,2016-01-13 15:46:59.441
Application_1193723578,W_Validate application,User_100,2016-01-13 15:48:34.500
Application_1193723578,W_Call incomplete files,User_100,2016-01-13 15:48:34.509
Application_1193723578,W_Call incomplete files,User_100,2016-01-13 15:48:34.516
Application_1193723578,A_Incomplete,User_100,2016-01-13 15:48:34.519
Application_1193723578,W_Call incomplete files,User_100,2016-01-13 15:49:51.241
Application_354702724,W_Validate application,User_127,2016-01-13 15:50:37.142
Application_1448214642,W_Call incomplete files,User_34,2016-01-13 15:51:15.008
Application_1277100580,W_Validate application,User_99,2016-01-13 15:51:41.089
Application_1277100580,O_Accepted,User_99,2016-01-13 15:52:18.393
Application_1277100580,A_Pending,User_99,2016-01-13 15:52:18.397
Application_1277100580,End,End,2016-01-13 15:52:19.397
Application_339079436,W_Call after offers,User_117,2016-01-13 15:52:31.351
Application_339079436,W_Validate application,User_117,2016-01-13 15:52:31.357
Application_339079436,W_Validate application,User_30,2016-01-13 15:52:31.359
Application_339079436,A_Validating,User_117,2016-01-13 15:52:32.234
Application_339079436,O_Returned,User_117,2016-01-13 15:52:38.916
Application_1448214642,W_Call incomplete files,User_34,2016-01-13 15:54:53.282
Application_918578724,W_Call after offers,User_127,2016-01-13 15:55:03.908
Application_918578724,W_Validate application,User_127,2016-01-13 15:55:03.915
Application_918578724,W_Validate application,User_127,2016-01-13 15:55:03.916
Application_918578724,A_Validating,User_127,2016-01-13 15:55:05.092
Application_918578724,O_Returned,User_127,2016-01-13 15:55:09.301
Application_123754331,O_Accepted,User_115,2016-01-13 15:56:10.820
Application_123754331,A_Pending,User_115,2016-01-13 15:56:10.823
Application_123754331,W_Validate application,User_115,2016-01-13 15:56:10.825
Application_123754331,End,End,2016-01-13 15:56:11.825
Application_918578724,W_Validate application,User_127,2016-01-13 15:57:14.678
Application_1845547664,O_Accepted,User_115,2016-01-13 15:58:00.144
Application_1845547664,A_Pending,User_115,2016-01-13 15:58:00.149
Application_1845547664,W_Validate application,User_115,2016-01-13 15:58:00.152
Application_1845547664,End,End,2016-01-13 15:58:01.152
Application_1259601023,O_Accepted,User_115,2016-01-13 15:59:15.546
Application_1259601023,A_Pending,User_115,2016-01-13 15:59:15.550
Application_1259601023,W_Validate application,User_115,2016-01-13 15:59:15.555
Application_1259601023,End,End,2016-01-13 15:59:16.555
Application_486645986,W_Call after offers,User_127,2016-01-13 15:59:41.807
Application_486645986,W_Validate application,User_127,2016-01-13 15:59:41.818
Application_486645986,W_Validate application,User_87,2016-01-13 15:59:41.821
Application_486645986,A_Validating,User_127,2016-01-13 15:59:42.782
Application_486645986,O_Returned,User_127,2016-01-13 16:05:19.862
Application_1702060008,W_Call incomplete files,User_118,2016-01-13 16:05:36.620
Application_1702060008,W_Validate application,User_118,2016-01-13 16:05:36.626
Application_1702060008,W_Validate application,User_118,2016-01-13 16:05:36.629
Application_1702060008,A_Validating,User_118,2016-01-13 16:05:36.692
Application_1702060008,W_Validate application,User_118,2016-01-13 16:06:34.989
Application_1535675187,W_Call incomplete files,User_34,2016-01-13 16:07:33.049
Application_339079436,W_Validate application,User_117,2016-01-13 16:07:40.543
Application_128641394,W_Call after offers,User_114,2016-01-13 16:09:11.018
Application_128641394,W_Validate application,User_114,2016-01-13 16:09:11.023
Application_128641394,W_Validate application,User_30,2016-01-13 16:09:11.025
Application_128641394,A_Validating,User_114,2016-01-13 16:09:12.188
Application_128641394,O_Returned,User_114,2016-01-13 16:09:25.500
Application_486645986,W_Validate application,User_127,2016-01-13 16:11:57.070
Application_128641394,W_Validate application,User_114,2016-01-13 16:13:13.232
Application_1312956122,W_Call after offers,User_127,2016-01-13 16:17:23.158
Application_1312956122,W_Validate application,User_127,2016-01-13 16:17:23.164
Application_1312956122,W_Validate application,User_127,2016-01-13 16:17:23.167
Application_1312956122,A_Validating,User_127,2016-01-13 16:17:23.974
Application_1312956122,O_Returned,User_127,2016-01-13 16:18:00.023
Application_1535675187,W_Call incomplete files,User_34,2016-01-13 16:19:31.993
Application_144264435,W_Call incomplete files,User_34,2016-01-13 16:19:39.604
Application_1312956122,W_Validate application,User_127,2016-01-13 16:21:44.480
Application_144264435,W_Call incomplete files,User_34,2016-01-13 16:23:25.996
Application_144264435,W_Call incomplete files,User_34,2016-01-13 16:23:30.509
Application_144264435,W_Call incomplete files,User_34,2016-01-13 16:23:59.373
Application_1307111345,W_Call incomplete files,User_34,2016-01-13 16:24:04.465
Application_1179942266,W_Call after offers,User_127,2016-01-13 16:24:05.905
Application_1179942266,W_Validate application,User_127,2016-01-13 16:24:05.918
Application_1179942266,W_Validate application,User_87,2016-01-13 16:24:05.922
Application_1179942266,A_Validating,User_127,2016-01-13 16:24:07.155
Application_122336824,A_Cancelled,User_2,2016-01-13 16:24:14.468
Application_122336824,O_Cancelled,User_2,2016-01-13 16:24:14.494
Application_122336824,W_Call after offers,User_2,2016-01-13 16:24:14.507
Application_122336824,End,End,2016-01-13 16:24:15.507
Application_1474017032,W_Call incomplete files,User_118,2016-01-13 16:24:16.735
Application_1474017032,W_Validate application,User_118,2016-01-13 16:24:16.741
Application_1474017032,W_Validate application,User_95,2016-01-13 16:24:16.742
Application_1474017032,A_Validating,User_118,2016-01-13 16:24:16.806
Application_1474017032,W_Validate application,User_118,2016-01-13 16:24:56.246
Application_1179942266,O_Returned,User_127,2016-01-13 16:25:12.827
Application_505474597,O_Accepted,User_115,2016-01-13 16:25:38.828
Application_505474597,A_Pending,User_115,2016-01-13 16:25:38.835
Application_505474597,W_Validate application,User_115,2016-01-13 16:25:38.844
Application_505474597,O_Cancelled,User_115,2016-01-13 16:25:38.871
Application_505474597,O_Cancelled,User_115,2016-01-13 16:25:38.889
Application_505474597,End,End,2016-01-13 16:25:39.889
Application_1307111345,W_Call incomplete files,User_34,2016-01-13 16:27:29.375
Application_190984886,W_Call incomplete files,User_34,2016-01-13 16:27:34.593
Application_190984886,W_Call incomplete files,User_34,2016-01-13 16:27:41.036
Application_1179942266,W_Validate application,User_127,2016-01-13 16:29:59.176
Application_190984886,W_Call incomplete files,User_34,2016-01-13 16:30:30.725
Application_1765204099,O_Accepted,User_115,2016-01-13 16:30:46.959
Application_1765204099,A_Pending,User_115,2016-01-13 16:30:46.963
Application_1765204099,W_Validate application,User_115,2016-01-13 16:30:46.966
Application_1765204099,O_Cancelled,User_115,2016-01-13 16:30:46.976
Application_1765204099,End,End,2016-01-13 16:30:47.976
Application_190984886,W_Call incomplete files,User_34,2016-01-13 16:32:19.093
Application_1916415976,W_Validate application,User_100,2016-01-13 16:34:27.722
Application_1916415976,W_Call incomplete files,User_100,2016-01-13 16:34:27.728
Application_1916415976,W_Call incomplete files,User_100,2016-01-13 16:34:27.730
Application_1916415976,A_Incomplete,User_100,2016-01-13 16:34:27.732
Application_1916415976,W_Call incomplete files,User_100,2016-01-13 16:35:30.220
Application_1787371920,W_Call incomplete files,User_118,2016-01-13 16:37:52.444
Application_1787371920,W_Validate application,User_118,2016-01-13 16:37:52.450
Application_1787371920,W_Validate application,User_118,2016-01-13 16:37:52.451
Application_1787371920,A_Validating,User_118,2016-01-13 16:37:52.512
Application_1787371920,W_Validate application,User_118,2016-01-13 16:37:56.810
Application_923808413,O_Accepted,User_115,2016-01-13 16:40:28.523
Application_923808413,A_Pending,User_115,2016-01-13 16:40:28.526
Application_923808413,W_Validate application,User_115,2016-01-13 16:40:28.528
Application_923808413,End,End,2016-01-13 16:40:29.528
Application_2012524282,O_Accepted,User_115,2016-01-13 16:41:32.772
Application_2012524282,A_Pending,User_115,2016-01-13 16:41:32.776
Application_2012524282,W_Validate application,User_115,2016-01-13 16:41:32.780
Application_2012524282,End,End,2016-01-13 16:41:33.780
Application_1833979489,W_Call incomplete files,User_113,2016-01-13 16:43:19.000
Application_1833979489,W_Validate application,User_113,2016-01-13 16:43:19.005
Application_1833979489,W_Validate application,User_30,2016-01-13 16:43:19.007
Application_1833979489,A_Validating,User_113,2016-01-13 16:43:19.079
Application_1833979489,W_Validate application,User_113,2016-01-13 16:44:24.643
Application_346636726,W_Call incomplete files,User_34,2016-01-13 16:44:51.523
Application_190984886,W_Call incomplete files,User_113,2016-01-13 16:44:53.928
Application_190984886,W_Validate application,User_113,2016-01-13 16:44:53.935
Application_190984886,W_Validate application,User_113,2016-01-13 16:44:53.937
Application_190984886,A_Validating,User_113,2016-01-13 16:44:53.999
Application_190984886,W_Validate application,User_113,2016-01-13 16:47:04.826
Application_346636726,W_Validate application,User_34,2016-01-13 16:47:44.304
Application_346636726,W_Validate application,User_34,2016-01-13 16:47:44.310
Application_346636726,A_Validating,User_34,2016-01-13 16:47:44.379
Application_346636726,W_Validate application,User_34,2016-01-13 16:48:24.964
Application_346636726,O_Accepted,User_118,2016-01-13 16:49:26.736
Application_346636726,A_Pending,User_118,2016-01-13 16:49:26.741
Application_346636726,W_Validate application,User_118,2016-01-13 16:49:26.744
Application_346636726,End,End,2016-01-13 16:49:27.744
Application_466958327,W_Call after offers,User_117,2016-01-13 16:51:03.901
Application_466958327,W_Validate application,User_117,2016-01-13 16:51:03.913
Application_466958327,W_Validate application,User_117,2016-01-13 16:51:03.917
Application_466958327,A_Validating,User_117,2016-01-13 16:51:05.108
Application_466958327,O_Returned,User_117,2016-01-13 16:51:17.640
Application_1891076145,W_Validate application,User_100,2016-01-13 16:54:30.352
Application_1891076145,W_Validate application,User_100,2016-01-13 16:54:41.787
Application_1891076145,W_Validate application,User_100,2016-01-13 16:54:47.066
Application_1891076145,W_Validate application,User_100,2016-01-13 16:55:19.013
Application_190984886,O_Accepted,User_115,2016-01-13 16:55:36.246
Application_190984886,A_Pending,User_115,2016-01-13 16:55:36.294
Application_190984886,W_Validate application,User_115,2016-01-13 16:55:36.298
Application_190984886,O_Cancelled,User_115,2016-01-13 16:55:36.336
Application_190984886,End,End,2016-01-13 16:55:37.336
Application_1702060008,W_Validate application,User_100,2016-01-13 16:57:34.828
Application_466958327,W_Validate application,User_117,2016-01-13 16:57:46.348
Application_428409768,W_Call incomplete files,User_31,2016-01-13 17:01:21.189
Application_428409768,W_Validate application,User_31,2016-01-13 17:01:21.199
Application_428409768,W_Validate application,User_31,2016-01-13 17:01:21.201
Application_428409768,A_Validating,User_31,2016-01-13 17:01:21.274
Application_428409768,W_Validate application,User_31,2016-01-13 17:01:56.185
Application_2070389081,W_Call incomplete files,User_118,2016-01-13 17:02:49.273
Application_2070389081,W_Validate application,User_118,2016-01-13 17:02:49.279
Application_2070389081,W_Validate application,User_30,2016-01-13 17:02:49.282
Application_2070389081,A_Validating,User_118,2016-01-13 17:02:49.345
Application_2070389081,W_Validate application,User_118,2016-01-13 17:03:31.968
Application_347136910,W_Call after offers,User_113,2016-01-13 17:05:09.270
Application_347136910,W_Validate application,User_113,2016-01-13 17:05:09.276
Application_347136910,W_Validate application,User_113,2016-01-13 17:05:09.278
Application_347136910,A_Validating,User_113,2016-01-13 17:05:10.090
Application_347136910,O_Returned,User_113,2016-01-13 17:05:26.668
Application_347136910,W_Validate application,User_113,2016-01-13 17:09:01.276
Application_232465255,W_Call after offers,User_113,2016-01-13 17:12:25.930
Application_232465255,W_Validate application,User_113,2016-01-13 17:12:25.936
Application_232465255,W_Validate application,User_95,2016-01-13 17:12:25.938
Application_232465255,A_Validating,User_113,2016-01-13 17:12:26.781
Application_232465255,O_Returned,User_113,2016-01-13 17:13:39.438
Application_232465255,W_Validate application,User_113,2016-01-13 17:18:54.994
Application_360475310,W_Call incomplete files,User_27,2016-01-13 17:45:48.096
Application_144264435,W_Call incomplete files,User_74,2016-01-13 17:53:45.926
Application_144264435,W_Validate application,User_74,2016-01-13 17:53:45.932
Application_144264435,W_Validate application,User_74,2016-01-13 17:53:45.935
Application_144264435,A_Validating,User_74,2016-01-13 17:53:45.996
Application_144264435,W_Validate application,User_74,2016-01-13 17:53:48.915
Application_360475310,W_Call incomplete files,User_27,2016-01-13 17:57:47.799
Application_144264435,O_Accepted,User_118,2016-01-13 18:01:23.414
Application_144264435,A_Pending,User_118,2016-01-13 18:01:23.419
Application_144264435,W_Validate application,User_118,2016-01-13 18:01:23.421
Application_144264435,End,End,2016-01-13 18:01:24.421
Application_360475310,W_Call incomplete files,User_27,2016-01-13 19:32:44.404
Application_360475310,W_Call incomplete files,User_27,2016-01-13 19:35:28.109
Application_1702060008,W_Validate application,User_1,2016-01-14 00:00:18.929
Application_1702060008,W_Validate application,User_1,2016-01-14 00:00:18.945
Application_1702060008,W_Validate application,User_1,2016-01-14 00:00:18.966
Application_1702060008,W_Validate application,User_1,2016-01-14 00:00:18.986
Application_1702060008,W_Validate application,User_1,2016-01-14 00:00:18.998
