caseid,activity,resource,ts
Application_1648156250,W_Call after offers,User_41,2016-06-20 20:47:11.032
Application_1725225067,W_Call after offers,User_45,2016-06-21 08:24:14.429
Application_1725225067,W_Call after offers,User_45,2016-06-21 08:24:40.254
Application_1182795681,W_Call after offers,User_125,2016-06-21 09:13:13.034
Application_1182795681,W_Validate application,User_125,2016-06-21 09:13:13.088
Application_1182795681,W_Validate application,User_125,2016-06-21 09:13:13.091
Application_1182795681,A_Validating,User_125,2016-06-21 09:13:14.139
Application_1182795681,O_Returned,User_125,2016-06-21 09:13:20.723
Application_1182795681,W_Validate application,User_125,2016-06-21 09:14:55.382
Application_1357985922,W_Call after offers,User_117,2016-06-21 09:23:49.129
Application_1357985922,W_Validate application,User_117,2016-06-21 09:23:49.142
Application_1357985922,W_Validate application,User_117,2016-06-21 09:23:49.145
Application_1357985922,A_Validating,User_117,2016-06-21 09:23:50.115
Application_1357985922,O_Returned,User_117,2016-06-21 09:24:01.109
Application_1357985922,W_Validate application,User_117,2016-06-21 09:26:59.076
Application_1230305364,W_Call after offers,User_126,2016-06-21 11:07:04.188
Application_1230305364,W_Validate application,User_126,2016-06-21 11:07:04.244
Application_1230305364,W_Validate application,User_126,2016-06-21 11:07:04.247
Application_1230305364,A_Validating,User_126,2016-06-21 11:07:05.139
Application_1230305364,O_Returned,User_126,2016-06-21 11:07:52.487
Application_1230305364,W_Validate application,User_126,2016-06-21 11:12:01.939
Application_1357985922,O_Accepted,User_29,2016-06-21 11:52:57.490
Application_1357985922,A_Pending,User_29,2016-06-21 11:52:57.494
Application_1357985922,W_Validate application,User_29,2016-06-21 11:52:57.498
Application_1357985922,End,End,2016-06-21 11:52:58.498
Application_1182795681,O_Accepted,User_29,2016-06-21 11:54:25.908
Application_1182795681,A_Pending,User_29,2016-06-21 11:54:25.912
Application_1182795681,W_Validate application,User_29,2016-06-21 11:54:25.914
Application_1182795681,End,End,2016-06-21 11:54:26.914
Application_1230305364,O_Accepted,User_29,2016-06-21 14:18:52.469
Application_1230305364,A_Pending,User_29,2016-06-21 14:18:52.472
Application_1230305364,W_Validate application,User_29,2016-06-21 14:18:52.474
Application_1230305364,End,End,2016-06-21 14:18:53.474
Application_1212763673,W_Call after offers,User_113,2016-06-22 10:49:36.567
Application_1212763673,W_Validate application,User_113,2016-06-22 10:49:36.575
Application_1212763673,W_Validate application,User_113,2016-06-22 10:49:36.578
Application_1212763673,A_Validating,User_113,2016-06-22 10:49:37.455
Application_1212763673,O_Returned,User_113,2016-06-22 10:49:48.837
Application_1212763673,W_Validate application,User_113,2016-06-22 10:52:52.537
Application_1037129838,W_Call after offers,User_121,2016-06-22 11:03:31.713
Application_1037129838,W_Validate application,User_121,2016-06-22 11:03:31.742
Application_1037129838,W_Validate application,User_30,2016-06-22 11:03:31.746
Application_1037129838,A_Validating,User_121,2016-06-22 11:03:32.769
Application_1037129838,O_Returned,User_121,2016-06-22 11:03:35.583
Application_1037129838,W_Validate application,User_121,2016-06-22 11:04:46.923
Application_135504542,W_Call after offers,User_113,2016-06-22 12:17:56.347
Application_135504542,W_Validate application,User_113,2016-06-22 12:17:56.355
Application_135504542,W_Validate application,User_113,2016-06-22 12:17:56.358
Application_135504542,A_Validating,User_113,2016-06-22 12:17:57.224
Application_135504542,O_Returned,User_113,2016-06-22 12:18:10.676
Application_135504542,W_Validate application,User_113,2016-06-22 12:18:57.016
Application_135504542,A_Denied,User_100,2016-06-22 13:38:26.310
Application_135504542,O_Refused,User_100,2016-06-22 13:38:26.339
Application_135504542,W_Validate application,User_100,2016-06-22 13:38:26.351
Application_135504542,End,End,2016-06-22 13:38:27.351
Application_298428517,W_Call after offers,User_113,2016-06-22 14:24:37.486
Application_298428517,W_Validate application,User_113,2016-06-22 14:24:37.503
Application_298428517,W_Validate application,User_87,2016-06-22 14:24:37.506
Application_298428517,A_Validating,User_113,2016-06-22 14:24:38.559
Application_298428517,O_Returned,User_113,2016-06-22 14:24:49.244
Application_298428517,W_Validate application,User_113,2016-06-22 14:34:55.646
Application_793556127,W_Call after offers,User_126,2016-06-22 14:47:45.690
Application_793556127,W_Validate application,User_126,2016-06-22 14:47:45.707
Application_793556127,W_Validate application,User_87,2016-06-22 14:47:45.709
Application_793556127,A_Validating,User_126,2016-06-22 14:47:46.477
Application_793556127,O_Returned,User_126,2016-06-22 14:48:35.576
Application_793556127,W_Validate application,User_126,2016-06-22 15:15:23.509
Application_545075592,W_Call after offers,User_116,2016-06-22 15:28:37.251
Application_545075592,W_Validate application,User_116,2016-06-22 15:28:37.259
Application_545075592,W_Validate application,User_116,2016-06-22 15:28:37.261
Application_545075592,A_Validating,User_116,2016-06-22 15:28:38.140
Application_545075592,O_Returned,User_116,2016-06-22 15:29:29.317
Application_545075592,W_Validate application,User_116,2016-06-22 15:30:25.795
Application_98853341,W_Call after offers,User_126,2016-06-22 16:16:23.923
Application_98853341,W_Validate application,User_126,2016-06-22 16:16:23.929
Application_98853341,W_Validate application,User_99,2016-06-22 16:16:23.931
Application_98853341,A_Validating,User_126,2016-06-22 16:16:24.802
Application_98853341,O_Returned,User_126,2016-06-22 16:16:58.386
Application_98853341,W_Validate application,User_126,2016-06-22 16:21:19.464
Application_1038559722,W_Call after offers,User_123,2016-06-22 16:45:46.413
Application_1038559722,W_Validate application,User_123,2016-06-22 16:45:46.422
Application_1038559722,W_Validate application,User_123,2016-06-22 16:45:46.426
Application_1038559722,A_Validating,User_123,2016-06-22 16:45:47.261
Application_1038559722,W_Validate application,User_123,2016-06-22 16:50:02.404
Application_1212763673,O_Accepted,User_90,2016-06-23 08:55:51.372
Application_1212763673,A_Pending,User_90,2016-06-23 08:55:51.420
Application_1212763673,W_Validate application,User_90,2016-06-23 08:55:51.423
Application_1212763673,O_Cancelled,User_90,2016-06-23 08:55:51.433
Application_1212763673,End,End,2016-06-23 08:55:52.433
Application_1038559722,A_Denied,User_100,2016-06-23 08:58:51.744
Application_1038559722,O_Refused,User_100,2016-06-23 08:58:51.790
Application_1038559722,W_Validate application,User_100,2016-06-23 08:58:51.819
Application_1038559722,End,End,2016-06-23 08:58:52.819
Application_1725225067,W_Call after offers,User_123,2016-06-23 10:08:26.817
Application_1725225067,W_Validate application,User_123,2016-06-23 10:08:26.823
Application_1725225067,W_Validate application,User_123,2016-06-23 10:08:26.825
Application_1725225067,A_Validating,User_123,2016-06-23 10:08:27.910
Application_1725225067,O_Returned,User_123,2016-06-23 10:08:48.315
Application_1725225067,W_Validate application,User_123,2016-06-23 10:11:50.126
Application_1822666886,A_Create Application,User_16,2016-06-23 10:57:37.050
Application_1822666886,A_Concept,User_16,2016-06-23 10:57:37.075
Application_1822666886,W_Complete application,User_16,2016-06-23 10:57:37.085
Application_1822666886,W_Complete application,User_16,2016-06-23 10:57:37.088
Application_1822666886,A_Accepted,User_16,2016-06-23 11:00:20.202
Application_1822666886,O_Create Offer,User_16,2016-06-23 11:01:38.994
Application_1822666886,O_Created,User_16,2016-06-23 11:01:40.337
Application_1822666886,O_Sent (mail and online),User_16,2016-06-23 11:01:52.695
Application_1822666886,W_Call after offers,User_16,2016-06-23 11:01:52.716
Application_1822666886,W_Call after offers,User_16,2016-06-23 11:01:52.720
Application_1822666886,A_Complete,User_16,2016-06-23 11:01:52.722
Application_1822666886,W_Call after offers,User_16,2016-06-23 11:02:42.310
Application_1822666886,O_Create Offer,User_43,2016-06-23 11:20:20.874
Application_1822666886,O_Created,User_43,2016-06-23 11:20:22.277
Application_1822666886,O_Sent (mail and online),User_43,2016-06-23 11:21:27.102
Application_1725225067,O_Accepted,User_29,2016-06-23 12:20:57.131
Application_1725225067,A_Pending,User_29,2016-06-23 12:20:57.137
Application_1725225067,W_Validate application,User_29,2016-06-23 12:20:57.157
Application_1725225067,O_Cancelled,User_29,2016-06-23 12:20:57.174
Application_1725225067,End,End,2016-06-23 12:20:58.174
Application_545075592,O_Accepted,User_29,2016-06-23 12:34:45.796
Application_545075592,A_Pending,User_29,2016-06-23 12:34:45.800
Application_545075592,W_Validate application,User_29,2016-06-23 12:34:45.804
Application_545075592,End,End,2016-06-23 12:34:46.804
Application_1503772503,W_Call after offers,User_123,2016-06-23 13:33:41.537
Application_1503772503,W_Validate application,User_123,2016-06-23 13:33:41.557
Application_1503772503,W_Validate application,User_30,2016-06-23 13:33:41.559
Application_1503772503,A_Validating,User_123,2016-06-23 13:33:42.506
Application_1503772503,O_Returned,User_123,2016-06-23 13:34:22.768
Application_1503772503,W_Validate application,User_123,2016-06-23 13:35:58.860
Application_1648156250,W_Call after offers,User_126,2016-06-23 14:02:48.573
Application_1648156250,W_Validate application,User_126,2016-06-23 14:02:48.643
Application_1648156250,W_Validate application,User_126,2016-06-23 14:02:48.655
Application_1648156250,A_Validating,User_126,2016-06-23 14:02:49.570
Application_1648156250,O_Returned,User_126,2016-06-23 14:04:13.404
Application_1648156250,W_Validate application,User_126,2016-06-23 14:06:26.954
Application_852507242,W_Call after offers,User_126,2016-06-23 15:11:40.310
Application_852507242,W_Validate application,User_126,2016-06-23 15:11:40.336
Application_852507242,W_Validate application,User_87,2016-06-23 15:11:40.345
Application_852507242,A_Validating,User_126,2016-06-23 15:11:41.268
Application_852507242,O_Returned,User_126,2016-06-23 15:12:13.659
Application_852507242,W_Validate application,User_126,2016-06-23 15:16:31.508
Application_1648156250,O_Accepted,User_29,2016-06-23 17:25:38.018
Application_1648156250,A_Pending,User_29,2016-06-23 17:25:38.021
Application_1648156250,W_Validate application,User_29,2016-06-23 17:25:38.024
Application_1648156250,O_Cancelled,User_29,2016-06-23 17:25:38.034
Application_1648156250,End,End,2016-06-23 17:25:39.034
Application_1037129838,W_Validate application,User_87,2016-06-24 07:16:31.162
Application_1037129838,W_Validate application,User_87,2016-06-24 07:16:36.256
Application_298428517,W_Validate application,User_87,2016-06-24 07:21:12.500
Application_298428517,W_Validate application,User_87,2016-06-24 07:21:16.809
Application_793556127,W_Validate application,User_87,2016-06-24 07:21:57.332
Application_793556127,W_Validate application,User_87,2016-06-24 07:22:02.000
Application_98853341,W_Validate application,User_87,2016-06-24 07:24:12.562
Application_98853341,W_Validate application,User_87,2016-06-24 07:24:16.646
Application_1568847798,A_Cancelled,User_1,2016-06-24 08:05:56.800
Application_1568847798,O_Cancelled,User_1,2016-06-24 08:05:56.956
Application_1568847798,W_Call after offers,User_1,2016-06-24 08:05:56.993
Application_1568847798,End,End,2016-06-24 08:05:57.993
Application_900554287,W_Call after offers,User_123,2016-06-24 10:36:33.579
Application_900554287,W_Validate application,User_123,2016-06-24 10:36:33.599
Application_900554287,W_Validate application,User_29,2016-06-24 10:36:33.602
Application_900554287,A_Validating,User_123,2016-06-24 10:36:34.562
Application_900554287,O_Returned,User_123,2016-06-24 10:37:02.777
Application_900554287,W_Validate application,User_123,2016-06-24 10:41:01.564
Application_1822666886,W_Call after offers,User_113,2016-06-24 11:07:12.951
Application_1822666886,W_Validate application,User_113,2016-06-24 11:07:12.961
Application_1822666886,W_Validate application,User_30,2016-06-24 11:07:12.965
Application_1822666886,A_Validating,User_113,2016-06-24 11:07:14.056
Application_1822666886,O_Returned,User_113,2016-06-24 11:07:26.327
Application_1822666886,W_Validate application,User_113,2016-06-24 11:13:47.327
Application_1335181297,W_Call after offers,User_121,2016-06-24 11:56:33.986
Application_1335181297,W_Validate application,User_121,2016-06-24 11:56:33.998
Application_1335181297,W_Validate application,User_87,2016-06-24 11:56:34.003
Application_1335181297,A_Validating,User_121,2016-06-24 11:56:35.043
Application_1335181297,O_Returned,User_121,2016-06-24 11:56:38.202
Application_1335181297,W_Validate application,User_121,2016-06-24 11:57:46.488
Application_793556127,W_Validate application,User_87,2016-06-24 12:47:24.549
Application_793556127,W_Validate application,User_87,2016-06-24 13:01:47.756
Application_298428517,W_Validate application,User_87,2016-06-24 13:08:21.281
Application_1037129838,W_Validate application,User_30,2016-06-24 13:27:13.652
Application_298428517,W_Validate application,User_87,2016-06-24 13:34:59.912
Application_793556127,W_Validate application,User_87,2016-06-24 13:35:50.161
Application_793556127,O_Accepted,User_87,2016-06-24 13:36:29.013
Application_793556127,A_Pending,User_87,2016-06-24 13:36:29.020
Application_793556127,End,End,2016-06-24 13:36:30.020
Application_1037129838,W_Validate application,User_30,2016-06-24 13:46:32.851
Application_1909163378,W_Call after offers,User_125,2016-06-24 13:46:45.504
Application_1909163378,W_Validate application,User_125,2016-06-24 13:46:45.512
Application_1909163378,W_Validate application,User_29,2016-06-24 13:46:45.516
Application_1909163378,A_Validating,User_125,2016-06-24 13:46:46.463
Application_1909163378,O_Returned,User_125,2016-06-24 13:46:55.191
Application_1909163378,W_Validate application,User_125,2016-06-24 13:49:06.011
Application_1037129838,W_Validate application,User_30,2016-06-24 14:13:58.744
Application_1037129838,O_Accepted,User_30,2016-06-24 14:14:40.840
Application_1037129838,A_Pending,User_30,2016-06-24 14:14:40.846
Application_1037129838,End,End,2016-06-24 14:14:41.846
Application_298428517,W_Validate application,User_87,2016-06-24 14:16:36.818
Application_298428517,O_Accepted,User_87,2016-06-24 14:17:15.036
Application_298428517,A_Pending,User_87,2016-06-24 14:17:15.040
Application_298428517,End,End,2016-06-24 14:17:16.040
Application_1160149760,W_Call after offers,User_18,2016-06-24 14:21:56.084
Application_1160149760,W_Call after offers,User_18,2016-06-24 14:22:24.889
Application_98853341,W_Validate application,User_99,2016-06-24 14:35:14.489
Application_1593644307,W_Call after offers,User_126,2016-06-24 14:50:02.195
Application_1593644307,W_Validate application,User_126,2016-06-24 14:50:02.202
Application_1593644307,W_Validate application,User_87,2016-06-24 14:50:02.204
Application_1593644307,A_Validating,User_126,2016-06-24 14:50:03.194
Application_1593644307,O_Returned,User_126,2016-06-24 14:50:19.573
Application_1593644307,W_Validate application,User_126,2016-06-24 14:52:33.929
